	View 	Donor 	Sample 	Track Name 	Species 	Consortium
	signal	231-74	CEMT0005	A34037:nrm_signal	human	CEEHRC
	signal	231-74	CEMT0005	A34037:signal	human	CEEHRC
	signal	231-74	CEMT0005	A34038:nrm_signal	human	CEEHRC
	signal	231-74	CEMT0005	A34038:signal	human	CEEHRC
	signal	231-74	CEMT0005	A34039:nrm_signal	human	CEEHRC
	signal	231-74	CEMT0005	A34039:signal	human	CEEHRC
	signal	231-74	CEMT0005	A34040:nrm_signal	human	CEEHRC
	signal	231-74	CEMT0005	A34040:signal	human	CEEHRC
	signal	231-74	CEMT0005	A34041:nrm_signal	human	CEEHRC
	signal	231-74	CEMT0005	A34041:signal	human	CEEHRC
	signal	232-14	CEMT0006	A34074:nrm_signal	human	CEEHRC
	signal	232-14	CEMT0006	A34074:signal	human	CEEHRC
	signal	232-14	CEMT0006	A34075:nrm_signal	human	CEEHRC
	signal	232-14	CEMT0006	A34075:signal	human	CEEHRC
	signal	232-14	CEMT0006	A34076:nrm_signal	human	CEEHRC
	signal	232-14	CEMT0006	A34076:signal	human	CEEHRC
	signal	232-14	CEMT0006	A34077:nrm_signal	human	CEEHRC
	signal	232-14	CEMT0006	A34077:signal	human	CEEHRC
	signal	232-14	CEMT0006	A34078:nrm_signal	human	CEEHRC
	signal	232-14	CEMT0006	A34078:signal	human	CEEHRC
	signal	232-14	CEMT0006	A34079:nrm_signal	human	CEEHRC
	signal	232-14	CEMT0006	A34079:signal	human	CEEHRC
	signal	232-14	CEMT0006	A34080:nrm_signal	human	CEEHRC
	signal	232-14	CEMT0006	A34080:signal	human	CEEHRC
	signal	235-68	CEMT0026	A34938:nrm_signal	human	CEEHRC
	signal	235-68	CEMT0026	A34938:signal	human	CEEHRC
	signal	235-68	CEMT0026	A34939:nrm_signal	human	CEEHRC
	signal	235-68	CEMT0026	A34939:signal	human	CEEHRC
	signal	235-68	CEMT0026	A34940:nrm_signal	human	CEEHRC
	signal	235-68	CEMT0026	A34940:signal	human	CEEHRC
	signal	235-68	CEMT0026	A34941:nrm_signal	human	CEEHRC
	signal	235-68	CEMT0026	A34941:signal	human	CEEHRC
	signal	235-68	CEMT0026	A34942:nrm_signal	human	CEEHRC
	signal	235-68	CEMT0026	A34942:signal	human	CEEHRC
	signal	235-68	CEMT0026	A34943:nrm_signal	human	CEEHRC
	signal	235-68	CEMT0026	A34943:signal	human	CEEHRC
	signal	235-68	CEMT0026	A34944:nrm_signal	human	CEEHRC
	signal	235-68	CEMT0026	A34944:signal	human	CEEHRC
	signal	236-11	CEMT0027	A34945:nrm_signal	human	CEEHRC
	signal	236-11	CEMT0027	A34945:signal	human	CEEHRC
	signal	236-11	CEMT0027	A34946:nrm_signal	human	CEEHRC
	signal	236-11	CEMT0027	A34946:signal	human	CEEHRC
	signal	236-11	CEMT0027	A34947:nrm_signal	human	CEEHRC
	signal	236-11	CEMT0027	A34947:signal	human	CEEHRC
	signal	236-11	CEMT0027	A34948:nrm_signal	human	CEEHRC
	signal	236-11	CEMT0027	A34948:signal	human	CEEHRC
	signal	236-11	CEMT0027	A34949:nrm_signal	human	CEEHRC
	signal	236-11	CEMT0027	A34949:signal	human	CEEHRC
	signal	236-11	CEMT0027	A34950:nrm_signal	human	CEEHRC
	signal	236-11	CEMT0027	A34950:signal	human	CEEHRC
	signal	236-11	CEMT0027	A34951:nrm_signal	human	CEEHRC
	signal	236-11	CEMT0027	A34951:signal	human	CEEHRC
	signal	237-06	CEMT0028	A34952:nrm_signal	human	CEEHRC
	signal	237-06	CEMT0028	A34952:signal	human	CEEHRC
	signal	237-06	CEMT0028	A34953:nrm_signal	human	CEEHRC
	signal	237-06	CEMT0028	A34953:signal	human	CEEHRC
	signal	237-06	CEMT0028	A34954:nrm_signal	human	CEEHRC
	signal	237-06	CEMT0028	A34954:signal	human	CEEHRC
	signal	237-06	CEMT0028	A34955:nrm_signal	human	CEEHRC
	signal	237-06	CEMT0028	A34955:signal	human	CEEHRC
	signal	237-06	CEMT0028	A34956:nrm_signal	human	CEEHRC
	signal	237-06	CEMT0028	A34956:signal	human	CEEHRC
	signal	237-06	CEMT0028	A34957:nrm_signal	human	CEEHRC
	signal	237-06	CEMT0028	A34957:signal	human	CEEHRC
	signal	237-06	CEMT0028	A34958:nrm_signal	human	CEEHRC
	signal	237-06	CEMT0028	A34958:signal	human	CEEHRC
	signal	237-07	CEMT0029	A34959:nrm_signal	human	CEEHRC
	signal	237-07	CEMT0029	A34959:signal	human	CEEHRC
	signal	237-07	CEMT0029	A34960:nrm_signal	human	CEEHRC
	signal	237-07	CEMT0029	A34960:signal	human	CEEHRC
	signal	237-07	CEMT0029	A34961:nrm_signal	human	CEEHRC
	signal	237-07	CEMT0029	A34961:signal	human	CEEHRC
	signal	237-07	CEMT0029	A34962:nrm_signal	human	CEEHRC
	signal	237-07	CEMT0029	A34962:signal	human	CEEHRC
	signal	237-07	CEMT0029	A34963:nrm_signal	human	CEEHRC
	signal	237-07	CEMT0029	A34963:signal	human	CEEHRC
	signal	237-07	CEMT0029	A34964:nrm_signal	human	CEEHRC
	signal	237-07	CEMT0029	A34964:signal	human	CEEHRC
	signal	237-07	CEMT0029	A34965:nrm_signal	human	CEEHRC
	signal	237-07	CEMT0029	A34965:signal	human	CEEHRC
	signal	234-99	CEMT0025	A35236:nrm_signal	human	CEEHRC
	signal	234-99	CEMT0025	A35236:signal	human	CEEHRC
	signal	234-99	CEMT0025	A35237:nrm_signal	human	CEEHRC
	signal	234-99	CEMT0025	A35237:signal	human	CEEHRC
	signal	234-99	CEMT0025	A35238:nrm_signal	human	CEEHRC
	signal	234-99	CEMT0025	A35238:signal	human	CEEHRC
	signal	234-99	CEMT0025	A35239:nrm_signal	human	CEEHRC
	signal	234-99	CEMT0025	A35239:signal	human	CEEHRC
	signal	234-99	CEMT0025	A35240:nrm_signal	human	CEEHRC
	signal	234-99	CEMT0025	A35240:signal	human	CEEHRC
	signal	234-99	CEMT0025	A35241:nrm_signal	human	CEEHRC
	signal	234-99	CEMT0025	A35241:signal	human	CEEHRC
	signal	234-99	CEMT0025	A35242:nrm_signal	human	CEEHRC
	signal	234-99	CEMT0025	A35242:signal	human	CEEHRC
	signal	237-26	CEMT0030	A35243:nrm_signal	human	CEEHRC
	signal	237-26	CEMT0030	A35243:signal	human	CEEHRC
	signal	237-26	CEMT0030	A35244:nrm_signal	human	CEEHRC
	signal	237-26	CEMT0030	A35244:signal	human	CEEHRC
	signal	237-26	CEMT0030	A35245:nrm_signal	human	CEEHRC
	signal	237-26	CEMT0030	A35245:signal	human	CEEHRC
	signal	237-26	CEMT0030	A35246:nrm_signal	human	CEEHRC
	signal	237-26	CEMT0030	A35246:signal	human	CEEHRC
	signal	237-26	CEMT0030	A35247:nrm_signal	human	CEEHRC
	signal	237-26	CEMT0030	A35247:signal	human	CEEHRC
	signal	237-26	CEMT0030	A35248:nrm_signal	human	CEEHRC
	signal	237-26	CEMT0030	A35248:signal	human	CEEHRC
	signal	237-26	CEMT0030	A35249:nrm_signal	human	CEEHRC
	signal	237-26	CEMT0030	A35249:signal	human	CEEHRC
	signal	McGill0001	MS000101	McGill_MS000101_monocyte_H3K27me3_signal	human	CEEHRC
	signal	McGill0001	MS000101	McGill_MS000101_monocyte_H3K36me3_signal	human	CEEHRC
	signal	McGill0001	MS000101	McGill_MS000101_monocyte_H3K4me1_signal	human	CEEHRC
	signal	McGill0001	MS000101	McGill_MS000101_monocyte_H3K4me3_signal	human	CEEHRC
	signal	McGill0001	MS000101	McGill_MS000101_monocyte_H3K9me3_signal	human	CEEHRC
	signal	McGill0001	MS000101	McGill_MS000101_monocyte_Input_signal	human	CEEHRC
	signal	McGill0002	MS000201	McGill_MS000201_monocyte_H3K27ac_signal	human	CEEHRC
	signal	McGill0002	MS000201	McGill_MS000201_monocyte_H3K27me3_signal	human	CEEHRC
	signal	McGill0002	MS000201	McGill_MS000201_monocyte_H3K36me3_signal	human	CEEHRC
	signal	McGill0002	MS000201	McGill_MS000201_monocyte_H3K4me1_signal	human	CEEHRC
	signal	McGill0002	MS000201	McGill_MS000201_monocyte_H3K4me3_signal	human	CEEHRC
	signal	McGill0002	MS000201	McGill_MS000201_monocyte_H3K9me3_signal	human	CEEHRC
	signal	McGill0002	MS000201	McGill_MS000201_monocyte_Input_signal	human	CEEHRC
	signal	McGill0004	MS000401	McGill_MS000401_cd4phtc_H3K27me3_signal	human	CEEHRC
	signal	McGill0004	MS000401	McGill_MS000401_cd4phtc_H3K36me3_signal	human	CEEHRC
	signal	McGill0004	MS000401	McGill_MS000401_cd4phtc_H3K4me1_signal	human	CEEHRC
	signal	McGill0004	MS000401	McGill_MS000401_cd4phtc_H3K4me3_signal	human	CEEHRC
	signal	McGill0004	MS000401	McGill_MS000401_cd4phtc_H3K9me3_signal	human	CEEHRC
	signal	McGill0004	MS000401	McGill_MS000401_cd4phtc_Input_signal	human	CEEHRC
	signal	McGill0005	MS000501	McGill_MS000501_cd4phtc_H3K27ac_signal	human	CEEHRC
	signal	McGill0005	MS000501	McGill_MS000501_cd4phtc_H3K27me3_signal	human	CEEHRC
	signal	McGill0005	MS000501	McGill_MS000501_cd4phtc_H3K36me3_signal	human	CEEHRC
	signal	McGill0005	MS000501	McGill_MS000501_cd4phtc_H3K4me1_signal	human	CEEHRC
	signal	McGill0005	MS000501	McGill_MS000501_cd4phtc_H3K4me3_signal	human	CEEHRC
	signal	McGill0005	MS000501	McGill_MS000501_cd4phtc_H3K9me3_signal	human	CEEHRC
	signal	McGill0005	MS000501	McGill_MS000501_cd4phtc_Input_signal	human	CEEHRC
	signal	McGill0006	MS000601	McGill_MS000601_cd4phtc_H3K27ac_signal	human	CEEHRC
	signal	McGill0006	MS000601	McGill_MS000601_cd4phtc_H3K27me3_signal	human	CEEHRC
	signal	McGill0006	MS000601	McGill_MS000601_cd4phtc_H3K4me1_signal	human	CEEHRC
	signal	McGill0006	MS000601	McGill_MS000601_cd4phtc_H3K4me3_signal	human	CEEHRC
	signal	McGill0006	MS000601	McGill_MS000601_cd4phtc_Input_signal	human	CEEHRC
	signal	McGill0007	MS000701	McGill_MS000701_cd4phtc_H3K27ac_signal	human	CEEHRC
	signal	McGill0007	MS000701	McGill_MS000701_cd4phtc_H3K27me3_signal	human	CEEHRC
	signal	McGill0007	MS000701	McGill_MS000701_cd4phtc_H3K36me3_signal	human	CEEHRC
	signal	McGill0007	MS000701	McGill_MS000701_cd4phtc_H3K4me1_signal	human	CEEHRC
	signal	McGill0007	MS000701	McGill_MS000701_cd4phtc_H3K4me3_signal	human	CEEHRC
	signal	McGill0007	MS000701	McGill_MS000701_cd4phtc_H3K9me3_signal	human	CEEHRC
	signal	McGill0007	MS000701	McGill_MS000701_cd4phtc_Input_signal	human	CEEHRC
	signal	McGill0008	MS000801	McGill_MS000801_cd4phtc_H3K27ac_signal	human	CEEHRC
	signal	McGill0008	MS000801	McGill_MS000801_cd4phtc_H3K27me3_signal	human	CEEHRC
	signal	McGill0008	MS000801	McGill_MS000801_cd4phtc_H3K36me3_signal	human	CEEHRC
	signal	McGill0008	MS000801	McGill_MS000801_cd4phtc_H3K4me1_signal	human	CEEHRC
	signal	McGill0008	MS000801	McGill_MS000801_cd4phtc_H3K4me3_signal	human	CEEHRC
	signal	McGill0008	MS000801	McGill_MS000801_cd4phtc_H3K9me3_signal	human	CEEHRC
	signal	McGill0008	MS000801	McGill_MS000801_cd4phtc_Input_signal	human	CEEHRC
	signal	McGill0009	MS000901	McGill_MS000901_cd4phtc_H3K27ac_signal	human	CEEHRC
	signal	McGill0009	MS000901	McGill_MS000901_cd4phtc_H3K27me3_signal	human	CEEHRC
	signal	McGill0009	MS000901	McGill_MS000901_cd4phtc_H3K36me3_signal	human	CEEHRC
	signal	McGill0009	MS000901	McGill_MS000901_cd4phtc_H3K4me1_signal	human	CEEHRC
	signal	McGill0009	MS000901	McGill_MS000901_cd4phtc_H3K4me3_signal	human	CEEHRC
	signal	McGill0009	MS000901	McGill_MS000901_cd4phtc_H3K9me3_signal	human	CEEHRC
	signal	McGill0009	MS000901	McGill_MS000901_cd4phtc_Input_signal	human	CEEHRC
	signal	McGill0010	MS001001	McGill_MS001001_cd4phtc_H3K27ac_signal	human	CEEHRC
	signal	McGill0010	MS001001	McGill_MS001001_cd4phtc_H3K27me3_signal	human	CEEHRC
	signal	McGill0010	MS001001	McGill_MS001001_cd4phtc_H3K4me1_signal	human	CEEHRC
	signal	McGill0010	MS001001	McGill_MS001001_cd4phtc_H3K4me3_signal	human	CEEHRC
	signal	McGill0010	MS001001	McGill_MS001001_cd4phtc_H3K9me3_signal	human	CEEHRC
	signal	McGill0010	MS001001	McGill_MS001001_cd4phtc_Input_signal	human	CEEHRC
	signal	McGill0011	MS001101	McGill_MS001101_cd4phtc_H3K27ac_signal	human	CEEHRC
	signal	McGill0011	MS001101	McGill_MS001101_cd4phtc_H3K27me3_signal	human	CEEHRC
	signal	McGill0011	MS001101	McGill_MS001101_cd4phtc_H3K36me3_signal	human	CEEHRC
	signal	McGill0011	MS001101	McGill_MS001101_cd4phtc_H3K4me1_signal	human	CEEHRC
	signal	McGill0011	MS001101	McGill_MS001101_cd4phtc_H3K4me3_signal	human	CEEHRC
	signal	McGill0011	MS001101	McGill_MS001101_cd4phtc_H3K9me3_signal	human	CEEHRC
	signal	McGill0011	MS001101	McGill_MS001101_cd4phtc_Input_signal	human	CEEHRC
	signal	McGill0024	MS002401	McGill_MS002401_cd4phtc_H3K27ac_signal	human	CEEHRC
	signal	McGill0024	MS002401	McGill_MS002401_cd4phtc_H3K27me3_signal	human	CEEHRC
	signal	McGill0024	MS002401	McGill_MS002401_cd4phtc_H3K36me3_signal	human	CEEHRC
	signal	McGill0024	MS002401	McGill_MS002401_cd4phtc_H3K4me1_signal	human	CEEHRC
	signal	McGill0024	MS002401	McGill_MS002401_cd4phtc_H3K4me3_signal	human	CEEHRC
	signal	McGill0024	MS002401	McGill_MS002401_cd4phtc_H3K9me3_signal	human	CEEHRC
	signal	McGill0024	MS002401	McGill_MS002401_cd4phtc_Input_signal	human	CEEHRC
	signal	McGill0025	MS002501	McGill_MS002501_cd4phtc_H3K27ac_signal	human	CEEHRC
	signal	McGill0025	MS002501	McGill_MS002501_cd4phtc_H3K27me3_signal	human	CEEHRC
	signal	McGill0025	MS002501	McGill_MS002501_cd4phtc_H3K36me3_signal	human	CEEHRC
	signal	McGill0025	MS002501	McGill_MS002501_cd4phtc_H3K4me1_signal	human	CEEHRC
	signal	McGill0025	MS002501	McGill_MS002501_cd4phtc_H3K4me3_signal	human	CEEHRC
	signal	McGill0025	MS002501	McGill_MS002501_cd4phtc_H3K9me3_signal	human	CEEHRC
	signal	McGill0025	MS002501	McGill_MS002501_cd4phtc_Input_signal	human	CEEHRC
	signal	McGill0026	MS002601	McGill_MS002601_cd4phtc_H3K27ac_signal	human	CEEHRC
	signal	McGill0026	MS002601	McGill_MS002601_cd4phtc_H3K27me3_signal	human	CEEHRC
	signal	McGill0026	MS002601	McGill_MS002601_cd4phtc_H3K36me3_signal	human	CEEHRC
	signal	McGill0026	MS002601	McGill_MS002601_cd4phtc_H3K4me3_signal	human	CEEHRC
	signal	McGill0026	MS002601	McGill_MS002601_cd4phtc_H3K9me3_signal	human	CEEHRC
	signal	McGill0026	MS002601	McGill_MS002601_cd4phtc_Input_signal	human	CEEHRC
	signal	McGill0027	MS002701	McGill_MS002701_cd4phtc_H3K27ac_signal	human	CEEHRC
	signal	McGill0027	MS002701	McGill_MS002701_cd4phtc_H3K27me3_signal	human	CEEHRC
	signal	McGill0027	MS002701	McGill_MS002701_cd4phtc_H3K36me3_signal	human	CEEHRC
	signal	McGill0027	MS002701	McGill_MS002701_cd4phtc_H3K4me1_signal	human	CEEHRC
	signal	McGill0027	MS002701	McGill_MS002701_cd4phtc_H3K4me3_signal	human	CEEHRC
	signal	McGill0027	MS002701	McGill_MS002701_cd4phtc_H3K9me3_signal	human	CEEHRC
	signal	McGill0027	MS002701	McGill_MS002701_cd4phtc_Input_signal	human	CEEHRC
	signal	McGill0027	MS002704	McGill_MS002704_cd4phtc_H3K27ac_signal	human	CEEHRC
	signal	McGill0027	MS002704	McGill_MS002704_cd4phtc_H3K27me3_signal	human	CEEHRC
	signal	McGill0027	MS002704	McGill_MS002704_cd4phtc_H3K36me3_signal	human	CEEHRC
	signal	McGill0027	MS002704	McGill_MS002704_cd4phtc_H3K4me1_signal	human	CEEHRC
	signal	McGill0027	MS002704	McGill_MS002704_cd4phtc_H3K9me3_signal	human	CEEHRC
	signal	McGill0028	MS002801	McGill_MS002801_cd4phtc_H3K27ac_signal	human	CEEHRC
	signal	McGill0028	MS002801	McGill_MS002801_cd4phtc_H3K27me3_signal	human	CEEHRC
	signal	McGill0028	MS002801	McGill_MS002801_cd4phtc_H3K36me3_signal	human	CEEHRC
	signal	McGill0028	MS002801	McGill_MS002801_cd4phtc_H3K4me1_signal	human	CEEHRC
	signal	McGill0028	MS002801	McGill_MS002801_cd4phtc_H3K4me3_signal	human	CEEHRC
	signal	McGill0028	MS002801	McGill_MS002801_cd4phtc_H3K9me3_signal	human	CEEHRC
	signal	McGill0028	MS002801	McGill_MS002801_cd4phtc_Input_signal	human	CEEHRC
	signal	McGill0029	MS002901	McGill_MS002901_cd4phtc_H3K27ac_signal	human	CEEHRC
	signal	McGill0029	MS002901	McGill_MS002901_cd4phtc_H3K27me3_signal	human	CEEHRC
	signal	McGill0029	MS002901	McGill_MS002901_cd4phtc_H3K36me3_signal	human	CEEHRC
	signal	McGill0029	MS002901	McGill_MS002901_cd4phtc_H3K4me1_signal	human	CEEHRC
	signal	McGill0029	MS002901	McGill_MS002901_cd4phtc_H3K4me3_signal	human	CEEHRC
	signal	McGill0029	MS002901	McGill_MS002901_cd4phtc_H3K9me3_signal	human	CEEHRC
	signal	McGill0029	MS002901	McGill_MS002901_cd4phtc_Input_signal	human	CEEHRC
	signal	McGill0030	MS003001	McGill_MS003001_cd4phtc_H3K27ac_signal	human	CEEHRC
	signal	McGill0030	MS003001	McGill_MS003001_cd4phtc_H3K36me3_signal	human	CEEHRC
	signal	McGill0030	MS003001	McGill_MS003001_cd4phtc_H3K4me3_signal	human	CEEHRC
	signal	McGill0030	MS003001	McGill_MS003001_cd4phtc_Input_signal	human	CEEHRC
	signal	McGill0057	MS005702	McGill_MS005702_monocyte_H3K27ac_signal	human	CEEHRC
	signal	McGill0057	MS005702	McGill_MS005702_monocyte_H3K4me1_signal	human	CEEHRC
	signal	McGill0057	MS005702	McGill_MS005702_monocyte_H3K4me3_signal	human	CEEHRC
	signal	McGill0057	MS005702	McGill_MS005702_monocyte_Input_signal	human	CEEHRC
	signal	McGill0057	MS005703	McGill_MS005703_tcell_H3K4me1_signal	human	CEEHRC
	signal	McGill0057	MS005703	McGill_MS005703_tcell_H3K4me3_signal	human	CEEHRC
	signal	McGill0057	MS005703	McGill_MS005703_tcell_Input_signal	human	CEEHRC
	signal	McGill0072	MS007204	McGill_MS007204_cd4phtc_H3K27ac_signal	human	CEEHRC
	signal	McGill0072	MS007204	McGill_MS007204_cd4phtc_H3K27me3_signal	human	CEEHRC
	signal	McGill0072	MS007204	McGill_MS007204_cd4phtc_H3K36me3_signal	human	CEEHRC
	signal	McGill0072	MS007204	McGill_MS007204_cd4phtc_H3K4me1_signal	human	CEEHRC
	signal	McGill0072	MS007204	McGill_MS007204_cd4phtc_H3K4me3_signal	human	CEEHRC
	signal	McGill0072	MS007204	McGill_MS007204_cd4phtc_H3K9me3_signal	human	CEEHRC
	signal	McGill0079	MS007901	McGill_MS007901_monocyte_H3K27ac_signal	human	CEEHRC
	signal	McGill0079	MS007901	McGill_MS007901_monocyte_H3K27me3_signal	human	CEEHRC
	signal	McGill0079	MS007901	McGill_MS007901_monocyte_H3K36me3_signal	human	CEEHRC
	signal	McGill0079	MS007901	McGill_MS007901_monocyte_H3K4me1_signal	human	CEEHRC
	signal	McGill0079	MS007901	McGill_MS007901_monocyte_H3K4me3_signal	human	CEEHRC
	signal	McGill0079	MS007901	McGill_MS007901_monocyte_H3K9me3_signal	human	CEEHRC
	signal	McGill0079	MS007901	McGill_MS007901_monocyte_Input_signal	human	CEEHRC
	signal	McGill0091	MS009101	McGill_MS009101_bcell_H3K27ac_signal	human	CEEHRC
	signal	McGill0091	MS009101	McGill_MS009101_bcell_H3K4me1_signal	human	CEEHRC
	signal	McGill0091	MS009101	McGill_MS009101_bcell_H3K4me3_signal	human	CEEHRC
	signal	McGill0091	MS009101	McGill_MS009101_bcell_Input_signal	human	CEEHRC
	signal	McGill0091	MS009104	McGill_MS009104_monocyte_H3K27ac_signal	human	CEEHRC
	signal	McGill0091	MS009104	McGill_MS009104_monocyte_H3K4me1_signal	human	CEEHRC
	signal	McGill0091	MS009104	McGill_MS009104_monocyte_Input_signal	human	CEEHRC
	signal	McGill0091	MS009106	McGill_MS009106_tcell_H3K27ac_signal	human	CEEHRC
	signal	McGill0091	MS009106	McGill_MS009106_tcell_H3K4me1_signal	human	CEEHRC
	signal	McGill0091	MS009106	McGill_MS009106_tcell_H3K4me3_signal	human	CEEHRC
	signal	McGill0091	MS009106	McGill_MS009106_tcell_Input_signal	human	CEEHRC
	signal	McGill0096	MS009603	McGill_MS009603_monocyte_H3K27ac_signal	human	CEEHRC
	signal	McGill0096	MS009603	McGill_MS009603_monocyte_H3K27me3_signal	human	CEEHRC
	signal	McGill0096	MS009603	McGill_MS009603_monocyte_H3K36me3_signal	human	CEEHRC
	signal	McGill0096	MS009603	McGill_MS009603_monocyte_H3K4me1_signal	human	CEEHRC
	signal	McGill0096	MS009603	McGill_MS009603_monocyte_H3K4me3_signal	human	CEEHRC
	signal	McGill0096	MS009603	McGill_MS009603_monocyte_H3K9me3_signal	human	CEEHRC
	signal	McGill0096	MS009603	McGill_MS009603_monocyte_Input_signal	human	CEEHRC
	signal	McGill0096	MS009606	McGill_MS009606_tcell_H3K27ac_signal	human	CEEHRC
	signal	McGill0096	MS009606	McGill_MS009606_tcell_H3K27me3_signal	human	CEEHRC
	signal	McGill0096	MS009606	McGill_MS009606_tcell_H3K36me3_signal	human	CEEHRC
	signal	McGill0096	MS009606	McGill_MS009606_tcell_H3K4me1_signal	human	CEEHRC
	signal	McGill0096	MS009606	McGill_MS009606_tcell_H3K9me3_signal	human	CEEHRC
	signal	McGill0100	MS010002	McGill_MS010002_monocyte_H3K27me3_signal	human	CEEHRC
	signal	McGill0100	MS010002	McGill_MS010002_monocyte_H3K36me3_signal	human	CEEHRC
	signal	McGill0100	MS010002	McGill_MS010002_monocyte_H3K4me1_signal	human	CEEHRC
	signal	McGill0100	MS010002	McGill_MS010002_monocyte_H3K4me3_signal	human	CEEHRC
	signal	McGill0100	MS010002	McGill_MS010002_monocyte_Input_signal	human	CEEHRC
	signal	McGill0100	MS010003	McGill_MS010003_tcell_H3K27me3_signal	human	CEEHRC
	signal	McGill0100	MS010003	McGill_MS010003_tcell_H3K36me3_signal	human	CEEHRC
	signal	McGill0100	MS010003	McGill_MS010003_tcell_H3K4me3_signal	human	CEEHRC
	signal	McGill0100	MS010003	McGill_MS010003_tcell_Input_signal	human	CEEHRC
	signal	McGill0103	MS010302	McGill_MS010302_bcell_H3K27me3_signal	human	CEEHRC
	signal	McGill0103	MS010302	McGill_MS010302_bcell_H3K36me3_signal	human	CEEHRC
	signal	McGill0103	MS010302	McGill_MS010302_bcell_H3K4me1_signal	human	CEEHRC
	signal	McGill0103	MS010302	McGill_MS010302_bcell_H3K4me3_signal	human	CEEHRC
	signal	McGill0103	MS010302	McGill_MS010302_bcell_Input_signal	human	CEEHRC
	signal	McGill0103	MS010304	McGill_MS010304_monocyte_H3K36me3_signal	human	CEEHRC
	signal	McGill0103	MS010304	McGill_MS010304_monocyte_H3K4me1_signal	human	CEEHRC
	signal	McGill0103	MS010304	McGill_MS010304_monocyte_H3K4me3_signal	human	CEEHRC
	signal	McGill0103	MS010304	McGill_MS010304_monocyte_Input_signal	human	CEEHRC
	signal	McGill0103	MS010307	McGill_MS010307_tcell_H3K27me3_signal	human	CEEHRC
	signal	McGill0103	MS010307	McGill_MS010307_tcell_H3K36me3_signal	human	CEEHRC
	signal	McGill0103	MS010307	McGill_MS010307_tcell_H3K4me1_signal	human	CEEHRC
	signal	McGill0103	MS010307	McGill_MS010307_tcell_H3K4me3_signal	human	CEEHRC
	signal	McGill0103	MS010307	McGill_MS010307_tcell_Input_signal	human	CEEHRC
	signal	McGill0103	MS010308	McGill_MS010308_tcell_H3K27me3_signal	human	CEEHRC
	signal	McGill0103	MS010308	McGill_MS010308_tcell_H3K36me3_signal	human	CEEHRC
	signal	McGill0103	MS010308	McGill_MS010308_tcell_H3K4me1_signal	human	CEEHRC
	signal	McGill0103	MS010308	McGill_MS010308_tcell_H3K4me3_signal	human	CEEHRC
	signal	McGill0103	MS010308	McGill_MS010308_tcell_Input_signal	human	CEEHRC
	signal	McGill0108	MS010804	McGill_MS010804_tcell_H3K27me3_signal	human	CEEHRC
	signal	McGill0108	MS010804	McGill_MS010804_tcell_H3K36me3_signal	human	CEEHRC
	signal	McGill0108	MS010804	McGill_MS010804_tcell_H3K4me1_signal	human	CEEHRC
	signal	McGill0108	MS010804	McGill_MS010804_tcell_H3K4me3_signal	human	CEEHRC
	signal	McGill0108	MS010804	McGill_MS010804_tcell_Input_signal	human	CEEHRC
	signal	McGill0124	MS012403	McGill_MS012403_monocyte_H3K27me3_signal	human	CEEHRC
	signal	McGill0124	MS012403	McGill_MS012403_monocyte_H3K36me3_signal	human	CEEHRC
	signal	McGill0124	MS012403	McGill_MS012403_monocyte_H3K4me1_signal	human	CEEHRC
	signal	McGill0124	MS012403	McGill_MS012403_monocyte_H3K4me3_signal	human	CEEHRC
	signal	McGill0124	MS012403	McGill_MS012403_monocyte_Input_signal	human	CEEHRC
	signal	McGill0124	MS012404	McGill_MS012404_monocyte_H3K27ac_signal	human	CEEHRC
	signal	McGill0124	MS012404	McGill_MS012404_monocyte_H3K27me3_signal	human	CEEHRC
	signal	McGill0124	MS012404	McGill_MS012404_monocyte_H3K36me3_signal	human	CEEHRC
	signal	McGill0124	MS012404	McGill_MS012404_monocyte_H3K4me1_signal	human	CEEHRC
	signal	McGill0124	MS012404	McGill_MS012404_monocyte_H3K4me3_signal	human	CEEHRC
	signal	McGill0124	MS012404	McGill_MS012404_monocyte_H3K9me3_signal	human	CEEHRC
	signal	McGill0124	MS012405	McGill_MS012405_tcell_H3K27me3_signal	human	CEEHRC
	signal	McGill0124	MS012405	McGill_MS012405_tcell_H3K36me3_signal	human	CEEHRC
	signal	McGill0124	MS012405	McGill_MS012405_tcell_H3K4me3_signal	human	CEEHRC
	signal	McGill0124	MS012405	McGill_MS012405_tcell_Input_signal	human	CEEHRC
	signal	McGill0124	MS012406	McGill_MS012406_tcell_H3K27ac_signal	human	CEEHRC
	signal	McGill0124	MS012406	McGill_MS012406_tcell_H3K4me1_signal	human	CEEHRC
	signal	McGill0127	MS012702	McGill_MS012702_bcell_H3K27ac_signal	human	CEEHRC
	signal	McGill0127	MS012702	McGill_MS012702_bcell_H3K4me1_signal	human	CEEHRC
	signal	McGill0127	MS012702	McGill_MS012702_bcell_H3K4me3_signal	human	CEEHRC
	signal	McGill0127	MS012702	McGill_MS012702_bcell_Input_signal	human	CEEHRC
	signal	McGill0127	MS012703	McGill_MS012703_bcell_H3K27ac_signal	human	CEEHRC
	signal	McGill0127	MS012703	McGill_MS012703_bcell_H3K4me1_signal	human	CEEHRC
	signal	McGill0127	MS012703	McGill_MS012703_bcell_H3K4me3_signal	human	CEEHRC
	signal	McGill0127	MS012705	McGill_MS012705_monocyte_H3K27ac_signal	human	CEEHRC
